.id,emRad,RP_max,RP_N,RR,SING_N,SING_rate,DIV_dl,REP_av,N_dl,N_dlp,DET,MEAN_dl,MAX_dl,ENT_dl,ENTrel_dl,CoV_dl,N_vl,N_vlp,LAM_vl,TT_vl,MAX_vl,ENT_vl,ENTrel_vl,CoV_vl,REP_vl,N_hlp,N_hl,LAM_hl,TT_hl,MAX_hl,ENT_hl,ENTrel_hl,CoV_hl,REP_hl,N_hvp,N_hv,LAM_hv,TT_hv,MAX_hv,ENT_hv,ENTrel_hv,CoV_hv,ratios.hv.Nlines_ani,ratios.hv.LAM_ani,ratios.hv.MEAN_ani,ratios.hv.MAX_ani,ratios.hv.ENT_ani,subject_nr,session,subject_nr_n,session_n,gender,age_label,age_days,age_label_mo,age_months,mean_age_mo,mean_age_days,age_days_cS1,age_months_cS1,session_n_0,age_days_0,unique_id,gender_f,subject_nr_f,predm14,predm15,predm16,N_sessions
point_13|session_6,14.5894115787852,33930625,1696533,0.0500000515758257,1192458,0.702879342753722,0.0625,23.7443793086346,214275,504075,0.297120657246278,2.35246762338117,16,0.759465440314771,0.0875978026915345,0.358141475449972,2240190,10617503,6.25835335946899,4.73955468062977,77,2.12188398100004,0.244741056584395,0.930276162263489,21.0633397807866,1351445,339911,0.79659222661746,3.97587898008596,77,1.85772339628435,0.214272406464891,0.849796439713679,2.68103952784804,11968948,2580101,3.52747279304322,4.63894552965175,77,2.08958782772563,0.241015973240175,0.925922502286829,-0.774174806340541,-0.774174806340541,-0.0876233736923527,0,-0.0663785543829071,point_13,session_6,13,6,0,age_T6_days,398,age_T6_mo,13,12.775,389.916666666667,161.6,5.26,5,0.392241379310345,13_6,girls,dyad 13,0.362937003316676,0.363531701416969,0.358343337280657,7
point_13|session_7,13.702814390101,33930625,1696535,0.0500001105196265,1052499,0.620381542379025,0.0555555555555556,13.3804135172568,256399,644036,0.379618457620975,2.51185067024442,18,0.94396571124602,0.108878321161041,0.438520918974927,1502861,7343244,4.32837754599817,4.88617643281714,75,2.10652171636132,0.242969151563726,1.1037125624616,11.4019154208771,1274224,305482,0.751074395753698,4.17119175597908,75,1.8800564125609,0.216848327697711,1.0335712977113,1.97849809637971,8617468,1808343,2.53972597087593,4.76539461816702,75,2.07020282358636,0.238780079837227,1.09808399727657,-0.704269513968604,-0.704269513968604,-0.0789395619052437,0,-0.0568069398057038,point_13,session_7,13,7,0,age_T7_days,426,age_T7_mo,14,13.7692307692308,419.846153846154,189.6,6.26,6,0.452586206896552,13_7,girls,dyad 13,0.362787255632557,0.358330424909178,0.354761518868954,7
point_14|session_1,9.59594008006843,33930625,1696536,0.0500001399915268,1150607,0.678209598853193,0.0555555555555556,11.0426557299576,225027,545929,0.321790401146807,2.42605998391304,18,0.85558660262454,0.0986845515592676,0.383524182891524,1329844,4831983,2.84814645843059,3.63349610931809,46,1.68442482343477,0.194283907468926,0.842609671926517,8.85093666026168,1196523,351964,0.705274158638544,3.3995607505313,45,1.57256901617945,0.181382302716782,0.796002147617676,2.19171906969588,6028506,1681808,1.77671030853457,3.58453878207263,46,1.66167769796874,0.191660222304863,0.834757500942835,-0.603044933520843,-0.603044933520843,-0.0332622589932809,-0.010989010989011,-0.0343432664486008,point_14,session_1,14,1,0,age_T1_days,242,age_T1_mo,7.9,7.74,236.4,5.59999999999999,0.16,0,0.0560344827586207,14_1,girls,dyad 14,0.352098366093373,0.349208378551918,0.353432526030606,7
point_14|session_2,14.2480289005679,33930625,1696535,0.0500001105196265,1020370,0.601443530490087,0.04,11.4935703563479,243424,676165,0.398556469509913,2.77772528592086,25,1.18956949310207,0.137206603767823,0.538672888972616,1210857,6465503,3.81100478327886,5.33960905375284,112,2.22944127166234,0.25714686443994,1.14840524990156,9.5620196253873,1306047,277688,0.769832040010964,4.70328930310276,112,2.04754220483892,0.236166372478688,1.11760040416986,1.93155073096064,7771550,1488545,2.29041841164491,5.22090363408563,112,2.19686644956783,0.253389639045504,1.14607724967511,-0.663890214950686,-0.663890214950686,-0.0633601703452174,0,-0.0425297567369208,point_14,session_2,14,2,0,age_T2_days,270,age_T2_mo,8.9,8.73846153846154,265.846153846154,33.6,1.16,1,0.116379310344828,14_2,girls,dyad 14,0.36193117969229,0.357327891615796,0.362203023121487,7
point_14|session_3,10.2148669703618,33930625,1696536,0.0500001399915268,1033176,0.608991497969981,0.0294117647058824,14.0154938494935,230092,663360,0.391008502030019,2.88302070476157,34,1.24971269539669,0.144143604568883,0.622075002702083,1695117,7980053,4.70373337200036,4.70767091593088,95,2.06857026116711,0.23859177781176,1.11066339171484,12.0297470453449,1317265,316913,0.776443883301032,4.15655085149552,94,1.8773944631037,0.216541294736171,1.07191131076439,1.98574680414858,9297318,2012030,2.7400886276507,4.62086450003231,95,2.03991648402675,0.235286811208845,1.10770463891736,-0.716635485631448,-0.716635485631448,-0.0621735420091331,-0.00529100529100529,-0.0484484305922779,point_14,session_3,14,3,0,age_T3_days,305,age_T3_mo,10,9.7,295.923076923077,68.6,2.26,2,0.191810344827586,14_3,girls,dyad 14,0.369428780376525,0.364046583262381,0.369434765232464,7
point_14|session_4,12.9282848122043,33930625,1696535,0.0500001105196265,969600,0.571517828986729,0.0555555555555556,24.9207315647204,259037,726935,0.428482171013271,2.80629794199284,18,1.17241955655288,0.135228506176726,0.60338955090447,2247986,16622882,9.79813679057609,7.39456651420427,161,2.59345185406299,0.299132352497892,1.54581119909205,22.8670816510417,1492870,256282,0.879952373514251,5.82510671838053,157,2.30958549078792,0.266390810406619,1.4686302772055,2.05364991367866,18115752,2504268,5.33904458204517,7.23395099885476,161,2.56629788514005,0.296000375865725,1.54555807377226,-0.835185423161015,-0.835185423161015,-0.118721527242838,-0.0125786163522013,-0.0578960230790781,point_14,session_4,14,4,0,age_T4_days,334,age_T4_mo,11,10.7076923076923,326.461538461538,97.6,3.26,3,0.254310344827586,14_4,girls,dyad 14,0.371606347619406,0.366725799147269,0.372285991057355,7
point_14|session_5,22.494603228965,33930625,1696535,0.0500001105196265,1099273,0.647951854809951,0.0625,37.8785775756703,222011,597262,0.352048145190049,2.69023606938395,16,1.09311674975463,0.126081609880932,0.548573915941112,2144988,21120102,12.4489633281954,9.84625648255375,307,2.8326481519614,0.326721586972031,1.87353744486907,35.3615364781285,1503333,242094,0.88611964975671,6.2097077994498,307,2.32738306453211,0.268443607374688,1.75812500647598,2.51704109754178,22623435,2387082,6.66754148897606,9.47744359012384,307,2.7864127626264,0.321388732707254,1.88478321990198,-0.867099492185868,-0.867099492185868,-0.226492076043044,0,-0.0979189982057193,point_14,session_5,14,5,0,age_t5_days,368,age_T5_mo,12.1,11.6,353.5,131.6,4.36,4,0.327586206896552,14_5,girls,dyad 14,0.369502895927799,0.366534269113103,0.372004039124875,7
point_14|session_6,12.572302003662,33930625,1696534,0.0500000810477261,1108213,0.653221803983887,0.05,15.89241077575,239961,588321,0.346778196016113,2.4517359070849,20,0.888942540840728,0.102531871976167,0.39146557666532,1935227,8040252,4.73922243821816,4.15468159549242,53,1.9147936999839,0.220854974857927,0.902847301216119,13.6664372000999,1309587,352474,0.771919100943453,3.71541447028717,52,1.73940959132414,0.200625927254074,0.832768932022632,2.22597357565003,9349839,2287701,2.7555707695808,4.08700219128286,53,1.88906776243097,0.217887709354861,0.895755954093298,-0.719869614867165,-0.719869614867165,-0.0558147094436684,-0.00952380952380953,-0.047995170131046,point_14,session_6,14,6,0,age_T6_days,398,age_T6_mo,13,12.775,389.916666666667,161.6,5.26,5,0.392241379310345,14_6,girls,dyad 14,0.363473050037382,0.363377996109456,0.36850616586964,7
point_14|session_7,5.91964943079291,33930625,1696535,0.0500001105196265,1005328,0.592577223576289,0.0333333333333333,3.89315212374875,245196,691207,0.407422776423711,2.81899786293414,30,1.19753611842449,0.138125485439149,0.641854136468542,490906,1636537,0.964634976584627,3.33370747149149,28,1.50436345634429,0.173515378356893,0.841809838919036,2.36765107992251,1054437,309367,0.621523870712953,3.40836934773263,33,1.54098483916005,0.177739339706414,0.861962403686805,1.52550104382623,2690974,800273,0.79307942364879,3.36257002297966,33,1.51872126162147,0.175171427634438,0.849988198860181,-0.216315728059803,-0.216315728059803,0.0110740174345467,0.0819672131147541,0.0120253512118224,point_14,session_7,14,7,0,age_T7_days,426,age_T7_mo,14,13.7692307692308,419.846153846154,189.6,6.26,6,0.452586206896552,14_7,girls,dyad 14,0.354314804714443,0.357905403761556,0.362493293731076,7
point_2|session_2,6.79266211703835,33930625,1696535,0.0500001105196265,954984,0.562902622109181,0.0416666666666667,12.747250020565,259608,741551,0.437097377890819,2.85642584203877,24,1.22798838194199,0.141637891968156,0.629818999973105,1761336,8090656,4.7689296124159,4.59347676990648,128,2.03301601855364,0.234490901900922,1.18426004585071,10.9104512029517,1362080,312151,0.802859946891753,4.36352918939872,128,1.94881933165597,0.224779538651678,1.19038599786133,1.83679881761335,9452736,2073487,2.78589477965382,4.55885954433281,128,2.02067833601805,0.233067856396737,1.18543628198885,-0.711812537661054,-0.711812537661054,-0.0256723710526142,0,-0.0211451954921352,point_2,session_2,2,2,0,age_T2_days,243,age_T2_mo,8,8.73846153846154,265.846153846154,6.59999999999999,0.26,1,0.0581896551724138,2_2,girls,dyad 02,0.346338378317319,0.349574937140309,0.3528006369829,5
point_2|session_3,10.6005792791893,33930625,1696535,0.0500001105196265,1173555,0.691736392116874,0.0909090909090909,21.7685513786378,220315,522980,0.308263607883127,2.37378299253342,11,0.796779893688691,0.0919017037654746,0.334876003333097,2078515,10057085,5.92801504242471,4.83859149440827,171,2.12777739002541,0.245420810597653,1.1131630481995,19.2303434165742,1327432,330107,0.782437143943391,4.02121736285507,171,1.85585921142014,0.214057388783707,0.99313579568266,2.53820796206356,11384517,2408622,3.35522609318405,4.72656855247523,171,2.0931156520926,0.241422877420963,1.10542853710907,-0.766800471201369,-0.766800471201369,-0.0922564069633515,0,-0.0682587810611539,point_2,session_3,2,3,0,age_T3_days,283,age_T3_mo,9.3,9.7,295.923076923077,46.6,1.56,2,0.144396551724138,2_3,girls,dyad 02,0.352620245923067,0.359567306382752,0.355014561338055,5
point_2|session_4,6.44536993354823,33930625,1696534,0.0500000810477261,1188983,0.700830634694029,0.0625,17.1937480174406,211152,507551,0.299169365305971,2.40372338410245,16,0.838987517021043,0.0967699898842131,0.340274778347058,1769592,7451740,4.39233165972506,4.21099326850483,74,1.9377815062528,0.223506420481337,0.920968982293057,14.6817561190895,1274964,338084,0.75151102188344,3.77114563244637,69,1.75904665534375,0.202890893595028,0.868680564249237,2.5119918983511,8726704,2107676,2.57192134080425,4.14043904281303,74,1.91050848455052,0.220360712135625,0.915718440833972,-0.707801708411332,-0.707801708411332,-0.0551039817167352,-0.034965034965035,-0.0483481630998667,point_2,session_4,2,4,0,age_T4_days,307,age_T4_mo,10.1,10.7076923076923,326.461538461538,70.6,2.36,3,0.196120689655172,2_4,girls,dyad 02,0.355717490262897,0.363468935761283,0.356730688482991,5
point_2|session_5,7.85617544750529,33930625,1696534,0.0500000810477261,1095251,0.645581520912637,0.0588235294117647,12.8054360425956,235508,601283,0.354418479087363,2.55313195305467,17,0.981248854754906,0.113178610911497,0.468944023163681,1428168,6381030,3.76121551351167,4.46798275833095,115,2.02677227481807,0.23377073979377,0.958289452382645,10.6123572427626,1318661,323655,0.777267652755559,4.07427971142111,115,1.88155181990032,0.217020810065056,0.925605069022942,2.19307879983302,7699691,1751823,2.26924158313361,4.39524483923319,115,2.0009711962837,0.230794807425149,0.954390579331841,-0.657476903943288,-0.657476903943288,-0.0460888492134178,0,-0.0371567074271013,point_2,session_5,2,5,0,age_t5_days,340,age_T5_mo,11.1,11.6,353.5,103.6,3.36,4,0.267241379310345,2_5,girls,dyad 02,0.35915341530788,0.366269598639833,0.359565233185143,5
point_2|session_7,9.96899605287504,33930625,1696534,0.0500000810477261,1049599,0.618672540603371,0.0434782608695652,14.0208954531754,240967,646935,0.381327459396629,2.68474521407496,23,1.09771352007306,0.126611807778028,0.563341587634664,1648091,7720751,4.55089671058759,4.68466304348486,59,2.09326484225136,0.241440085221867,0.93910645713266,11.9343535285616,1349857,317059,0.795655731037515,4.25743158213456,50,1.94608148795745,0.224463751942537,0.916008877903289,2.08654192461376,9070608,1965150,2.67327622081255,4.61573315014121,59,2.07042770475697,0.238806017944962,0.937134228268635,-0.702366809369339,-0.702366809369339,-0.0477775598712932,-0.0825688073394496,-0.0364374188945342,point_2,session_7,2,7,0,age_T7_days,403,age_T7_mo,13.2,13.7692307692308,419.846153846154,166.6,5.46,6,0.40301724137931,2_7,girls,dyad 02,0.363067395945077,0.363372012023398,0.366503491051568,5
point_3|session_1,10.3566827108177,33930625,1696536,0.0500001399915268,1180342,0.695736488939816,0.05,4.127161493547,218118,516194,0.304263511060184,2.36658139172375,20,0.780344460746725,0.0900060180165568,0.362641966729179,409264,1209619,0.712993417174761,2.95559589897963,33,1.30723731771544,0.150778574704844,0.63615956922068,2.34334184434534,920797,315480,0.542751229564242,2.9187175098263,37,1.27911261108759,0.147534631832443,0.634592107796585,1.78381964920166,2130416,724744,0.627872323369501,2.93954279028181,37,1.29508239598138,0.149376609086304,0.635529684439241,-0.135570705439689,-0.135570705439689,-0.00627790629932219,0.0571428571428571,-0.0108742851516862,point_3,session_1,3,1,0,age_T1_days,272,age_T1_mo,8.9,7.74,236.4,35.6,1.16,0,0.120689655172414,3_1,girls,dyad 03,0.358933123913769,0.358098596869022,0.35486211142022,7
point_3|session_2,7.02181913778501,33930625,1696536,0.0500001399915268,1109075,0.653729128058585,0.04,6.14310396775275,227480,587461,0.346270871941415,2.58247318445578,25,1.00972718688133,0.116463341441909,0.494889708336461,668137,2501962,1.47474736757723,3.74468409921917,44,1.71880973151789,0.198249910704811,0.886623031475823,4.25894144462356,1106872,308724,0.652430599763282,3.58531244736399,44,1.64121357990574,0.189299862397509,0.869997071067642,1.8841625231292,3608834,976861,1.06358898367026,3.69431679635076,44,1.69471596867082,0.19547090250781,0.8821138132475,-0.386576384505355,-0.386576384505355,-0.021742391124246,0,-0.0230939325177697,point_3,session_2,3,2,0,age_T2_days,307,age_T2_mo,10.1,8.73846153846154,265.846153846154,70.6,2.36,1,0.196120689655172,3_2,girls,dyad 03,0.365345826021397,0.364744582378764,0.362697066730582,7
point_3|session_3,8.51519324017548,33930625,1696536,0.0500001399915268,1064679,0.627560511536449,0.0208333333333333,5.19777101464414,234355,631857,0.372439488463552,2.69615327174586,48,1.1069793028096,0.127680536076714,0.584245628836443,632668,2183851,1.28724117849548,3.45181200882611,71,1.61295304888755,0.186040253350567,0.80651051339761,3.45624247258478,1100397,315184,0.648613999349262,3.49128445606376,71,1.62203976057886,0.187088327345246,0.866494755748835,1.74152854205936,3284248,947852,0.967927588922369,3.46493756409228,71,1.61612923682393,0.186406599295219,0.827275978867604,-0.329894088387966,-0.329894088387966,0.00568513593859036,0,0.00280888157300635,point_3,session_3,3,3,0,age_T3_days,331,age_T3_mo,10.9,9.7,295.923076923077,94.6,3.16,2,0.247844827586207,3_3,girls,dyad 03,0.367430128819543,0.366960331881006,0.365169310396529,7
point_3|session_4,11.5462581325132,33930625,1696535,0.0500001105196265,1055725,0.622283065188752,0.03125,10.1654031616236,232325,640810,0.377716934811248,2.75824814376412,32,1.15222928632298,0.132899732260226,0.591039707135223,1261362,5224363,3.0794313114672,4.14184270653468,40,1.91865488779179,0.221300329642748,0.853285086081403,8.15274886471809,1289729,327006,0.760213611861824,3.94405301431778,37,1.83343375911771,0.211470805850793,0.852406422883488,2.01265429690548,6514092,1588368,1.91982246166451,4.10112266175093,40,1.9015498342583,0.219327408921255,0.853502656104477,-0.604018794944867,-0.604018794944867,-0.0244610738309213,-0.038961038961039,-0.0227129838055062,point_3,session_4,3,4,0,age_T4_days,363,age_T4_mo,11.9,10.7076923076923,326.461538461538,126.6,4.16,3,0.316810344827586,3_4,girls,dyad 03,0.36728203979929,0.366951413218494,0.364795202773159,7
point_3|session_5,11.4882204301216,33930625,1696535,0.0500001105196265,1084431,0.639203435237116,0.05,12.4415262765805,231459,612104,0.360796564762884,2.64454611831901,20,1.08720874493128,0.125400172367987,0.441176793621309,1199714,6340732,3.73746017618263,5.28520297337532,125,2.17774085014796,0.251183665744541,1.27350926099576,10.3589128644805,1274776,294247,0.751399764814755,4.33233303992904,123,1.91119440706232,0.220439827394412,1.17077473015497,2.0826134120999,7615508,1493961,2.24442997049869,5.09752798098478,125,2.12806775421058,0.24545430160758,1.26514444709384,-0.66521576761524,-0.66521576761524,-0.0990763052124926,-0.00806451612903226,-0.065187249569585,point_3,session_5,3,5,0,age_t5_days,396,age_T5_mo,13,11.6,353.5,159.6,5.26,4,0.387931034482759,3_5,girls,dyad 03,0.3636255523771,0.363395243689573,0.360015945728114,7
point_3|session_6,8.24832350745533,33930625,1696535,0.0500001105196265,1078665,0.635804743197164,0.0454545454545455,6.39432404874812,237609,617870,0.364195256802836,2.60036446430901,22,1.03065302523558,0.11887695681136,0.494095079093795,815037,2816245,1.65999817274622,3.45535846838855,37,1.60643169339262,0.185288071116062,0.78726309249571,4.55798954472624,1134616,336452,0.668784316268158,3.37229679122133,37,1.56290292957248,0.180267402811599,0.772062967773046,1.83633450402188,3950861,1151489,1.16439124450719,3.43108879025332,37,1.59386679592936,0.183838818325349,0.783127607932627,-0.425636082869025,-0.425636082869025,-0.0121654761420928,0,-0.0137343540517089,point_3,session_6,3,6,0,age_T6_days,425,age_T6_mo,13.9,12.775,389.916666666667,188.6,6.16,5,0.450431034482759,3_6,girls,dyad 03,0.357475315376781,0.35729695208003,0.35213327066145,7
point_3|session_7,6.42805092795183,33930625,1696534,0.0500000810477261,1171117,0.690299752318551,0.0263157894736842,8.49615067651028,214957,525417,0.309700247681449,2.44428885777155,38,0.87948955550074,0.101441551468212,0.388372792343928,959646,3348865,1.97394511397944,3.48968786406654,38,1.61910585861666,0.186749927002638,0.784996046828307,6.37372791516072,1115157,339062,0.657314854874703,3.28894715420779,38,1.51722149644312,0.174998442627876,0.739844517018397,2.12242276134956,4464022,1298708,1.31562998442707,3.43727920363931,38,1.59315833612615,0.183757103583951,0.775128947868427,-0.500380150456248,-0.500380150456248,-0.0296137362931601,0,-0.032485244886563,point_3,session_7,3,7,0,age_T7_days,464,age_T7_mo,15.2,13.7692307692308,419.846153846154,227.6,7.46,6,0.53448275862069,3_7,girls,dyad 03,0.344872372412245,0.344710453899184,0.336100519379164,7
point_4|session_1,17.9653419900584,33930625,1696533,0.0500000515758257,1113671,0.65643933834473,0.0285714285714286,8.45558811519708,230998,582862,0.34356066165527,2.52323396739366,35,0.946102913037534,0.109124828995245,0.509873405395841,1052173,3800367,2.24007844232915,3.61192218389942,81,1.6633469971236,0.19185276159663,0.905409676066944,6.52018316514029,1128074,329764,0.664929005212395,3.42085248844628,81,1.56789443044974,0.180843129481663,0.874002667391708,1.93540495005679,4928441,1381937,1.45250372377077,3.56632827690408,81,1.64110992452548,0.18928790664144,0.899135789758474,-0.542218725962226,-0.542218725962226,-0.0271684654144342,0,-0.029540524536274,point_4,session_1,4,1,1,age_T1_days,217,age_T1_mo,7.1,7.74,236.4,-19.4,-0.640000000000001,0,0.0021551724137931,4_1,boys,dyad 04,0.371864440403929,0.370690475095879,0.372644745046187,7
point_4|session_2,8.29104126426693,33930625,1696533,0.0500000515758257,1061478,0.625674832142965,0.0666666666666667,13.953238695861,251634,635055,0.374325167857036,2.52372493383247,15,0.964736320245095,0.111274032160253,0.425492690326781,1799637,7526790,4.43657152557598,4.18239344934562,59,1.94779210837376,0.224661057286209,0.849220201586348,11.8521860311312,1334284,339394,0.786476891401464,3.93137179796932,59,1.84769452478663,0.213115662444634,0.825066817612462,2.10105266472983,8861074,2139031,2.61152420848872,4.1425645537629,59,1.93241993844349,0.222888009775404,0.846309290521516,-0.698843729326716,-0.698843729326716,-0.0309377513059508,0,-0.0263727930728573,point_4,session_2,4,2,1,age_T2_days,245,age_T2_mo,8,8.73846153846154,265.846153846154,8.59999999999999,0.26,1,0.0625,4_2,boys,dyad 04,0.387653517962494,0.383823854612161,0.389751140610612,7
point_4|session_3,5.6958323292363,33930625,1696535,0.0500001105196265,878747,0.517965736044349,0.0238095238095238,7.23560996248417,249282,817788,0.482034263955651,3.28057380797651,42,1.4483971561316,0.167060147265173,0.888482546624453,926090,4649449,2.74055589775631,5.02051528469155,142,1.9074100715808,0.220003336864058,1.97831188044717,5.68539645971817,1267746,271533,0.747256024779919,4.66884688048967,142,1.82794333366834,0.210837532525009,1.90292684068017,1.550213502766,5917195,1197623,1.74390596126811,4.94078270039904,142,1.88982090801502,0.21797457821652,1.96439390202891,-0.571504403691276,-0.571504403691276,-0.0362942780140483,0,-0.0212742220858642,point_4,session_3,4,3,1,age_T3_days,271,age_T3_mo,8.9,9.7,295.923076923077,34.6,1.16,2,0.118534482758621,4_3,boys,dyad 04,0.397751005133985,0.392266922360968,0.400240078134451,7
point_4|session_4,7.10533274333653,33930625,1696535,0.0500001105196265,1014858,0.598194555373158,0.0344827586206897,9.92114740558945,258890,681677,0.401805444626842,2.63307582370891,29,1.05865621128811,0.122106883331186,0.521611441024281,1285148,5500919,3.24244356880347,4.28037782418834,67,1.92092167560847,0.221561784109757,1.04029551012579,8.06968549621008,1262099,322115,0.74392747570784,3.91816276795554,67,1.78255574061927,0.205602464265802,1.00434092318245,1.85146190937937,6763018,1607263,1.99318552225566,4.20778553354367,67,1.89408132190917,0.21846598029471,1.03533181231468,-0.626764559845915,-0.626764559845915,-0.0441804309147271,0,-0.0373610851204106,point_4,session_4,4,4,1,age_T4_days,303,age_T4_mo,9.9,10.7076923076923,326.461538461538,66.6,2.16,3,0.1875,4_4,boys,dyad 04,0.40414562524915,0.397698199650109,0.406016930852078,7
point_4|session_5,6.71510382638389,33930625,1696536,0.0500001399915268,1001413,0.590269230950596,0.03125,3.76067401021114,256337,695123,0.409730769049404,2.71175444824586,32,1.12885683617218,0.130203921275227,0.543412652750019,519816,1544237,0.910229432207746,2.97073772257876,34,1.32878473218304,0.153263883529776,0.637853020111571,2.22153057804158,1069894,344114,0.630634422140173,3.10912662664117,34,1.41525199716267,0.16323713842051,0.684056604932295,1.53914343216956,2614131,863930,0.770431927173959,3.02585973400623,34,1.36391314338432,0.157315643451863,0.658214451530283,-0.181453416068284,-0.181453416068284,0.0227618407440568,0,0.031510972158253,point_4,session_5,4,5,1,age_t5_days,334,age_T5_mo,11,11.6,353.5,97.6,3.26,4,0.254310344827586,4_5,boys,dyad 04,0.403992051871374,0.397740324709608,0.404107877027672,7
point_4|session_6,16.7881370959032,33930625,1696535,0.0500001105196265,1080971,0.637163984238463,0.03125,8.2191518672307,229574,615564,0.362836015761538,2.68133150966573,32,1.09675944694272,0.126501763653058,0.547974517196964,1045652,3903925,2.30111668783727,3.73348398893705,50,1.72930859489778,0.199460864243995,0.872120754649127,6.34202942342307,1155489,325818,0.681087628607721,3.54642469108521,51,1.639723695642,0.189128017069413,0.851008445333623,1.87712244380763,5059414,1371470,1.49110215822249,3.68904460177766,51,1.70850676556971,0.197061552248511,0.868001620324677,-0.543232081818171,-0.543232081818171,-0.0256952808165263,0.0099009900990099,-0.0265906917862849,point_4,session_6,4,6,1,age_T6_days,376,age_T6_mo,12.3,12.775,389.916666666667,139.6,4.56,5,0.344827586206897,4_6,boys,dyad 04,0.393817739599399,0.389603461640802,0.389738777603072,7
point_4|session_7,10.453368977651,33930625,1696537,0.0500001694634272,1078802,0.635884746398104,0.04,10.7847555990838,223267,617735,0.364115253601896,2.76679939265543,25,1.16164990419382,0.133986319459165,0.560355906877886,1329442,5397619,3.1815510065504,4.06006354545742,47,1.88897687545714,0.21787722632459,0.851897102321104,8.73775810015622,1264502,327233,0.745343013444446,3.86422518511275,47,1.8009892256371,0.207728608126726,0.853849337667109,2.04699749892753,6662121,1656675,1.96344700999742,4.02138077776269,47,1.87207227150278,0.21592742573701,0.852633772318403,-0.62039056330559,-0.62039056330559,-0.0247136830828952,0,-0.0238451106079131,point_4,session_7,4,7,1,age_T7_days,408,age_T7_mo,13.4,13.7692307692308,419.846153846154,171.6,5.66,6,0.413793103448276,4_7,boys,dyad 04,0.378368534805001,0.377075427740763,0.36969066724248,7
point_5|session_1,8.29490478594203,33930625,1696536,0.0500001399915268,995339,0.586688994515884,0.037037037037037,12.0822365184107,235795,701197,0.413311005484116,2.97375686507348,27,1.32307382880564,0.152605179972394,0.62869750152754,1695660,7131263,4.20342568622181,4.20559723057688,76,1.93272765374707,0.222923502087519,0.910194917334758,10.1701276531417,1340765,329711,0.790295637699406,4.06648549790574,76,1.87313706557265,0.216050240569508,0.914971543019879,1.91210886526896,8472028,2025371,2.49686066196061,4.18295117289622,76,1.92322766791456,0.221827760477231,0.911082493891326,-0.68348428499056,-0.68348428499056,-0.016817014195488,0,-0.0156575686655168,point_5,session_1,5,1,0,age_T1_days,240,age_T1_mo,7.9,7.74,236.4,3.59999999999999,0.16,0,0.0517241379310345,5_1,girls,dyad 05,0.347323971679062,0.348645005674885,0.353295560044681,7
point_5|session_2,12.298204680733,33930625,1696535,0.0500001105196265,1186604,0.699427951677979,0.0555555555555556,26.4413910901671,208651,509931,0.300572048322021,2.44394227681631,18,0.852125540682098,0.0982853478496009,0.433666195011897,2163301,12087619,7.12488631239556,5.58758073888007,100,2.30325098504252,0.265660179682718,1.12898024455064,23.7044207941859,1395666,308481,0.822656768059604,4.52431754305776,100,2.00935922686299,0.231762294566303,1.07011731143116,2.73697029598122,13483285,2471782,3.97377154022758,5.45488437087089,100,2.26919350217989,0.261731942128243,1.12823850951289,-0.792978343185656,-0.792978343185656,-0.105149712366228,0,-0.0681470718981735,point_5,session_2,5,2,0,age_T2_days,273,age_T2_mo,9,8.73846153846154,265.846153846154,36.6,1.26,1,0.122844827586207,5_2,girls,dyad 05,0.354399277170752,0.357501527738514,0.358294346436926,7
point_5|session_3,9.39791581686053,33930625,1696534,0.0500000810477261,1203645,0.709472960754102,0.0526315789473684,10.3836827358695,208413,492889,0.290527039245898,2.36496283821067,19,0.778666671130433,0.0898124994231301,0.364484868335417,1090819,3981999,2.34713775261799,3.65046721775107,57,1.70661320841286,0.196843146726144,0.835847077789093,8.07889605976193,1136004,344211,0.669602849102936,3.30031288947768,56,1.53237881843738,0.176746709278212,0.755987074864301,2.3047866761076,5118003,1435030,1.50837030086046,3.56647805272364,57,1.66664802367238,0.192233506600879,0.821896834601628,-0.556075289522105,-0.556075289522105,-0.0503762632210497,-0.00884955752212389,-0.0537927813749251,point_5,session_3,5,3,0,age_T3_days,304,age_T3_mo,10,9.7,295.923076923077,67.6,2.26,2,0.189655172413793,5_3,girls,dyad 05,0.359222248968504,0.363101268167139,0.362012832376028,7
point_5|session_4,6.8432748620928,33930625,1696535,0.0500001105196265,1097455,0.646880258880601,0.03125,5.81533351138412,241341,599080,0.353119741119399,2.48229683311166,32,0.918470258859024,0.105937640138344,0.423596049448485,831398,2427586,1.43090829249028,2.9198843393898,32,1.30653567600465,0.150697646371731,0.586696419229337,4.05219002470455,1056264,361446,0.622600771572647,2.92232864660281,32,1.3065140159608,0.150695148072075,0.593440636496427,1.76314348667958,3483850,1192844,1.02675453203146,2.92062499371251,32,1.30654779868977,0.150699044619133,0.58875046572337,-0.393622572728447,-0.393622572728447,0.000418387213693412,0,-8.28918176506194e-06,point_5,session_4,5,4,0,age_T4_days,337,age_T4_mo,11,10.7076923076923,326.461538461538,100.6,3.26,3,0.260775862068966,5_4,girls,dyad 05,0.362415206013961,0.366166774112841,0.364930822499292,7
